Nodes:
7003: (144.98884353329427, -37.82462879249984)
44047: (145.09525819951543, -37.86607069460733)
44048: (145.0110823057544, -37.775410495868734)
44065: (145.06108130852672, -37.80061684167026)
44072: (145.03186950739203, -37.78281190183273)
44077: (145.02543039585007, -37.781818312536416)
44079: (145.02029003993914, -37.766064007509115)
44082: (145.0981657267272, -37.8212124008278)
44085: (145.0420775269487, -37.85355269998139)
44089: (145.04254380683932, -37.85327285054976)
44113: (145.05587541954537, -37.83572359584259)
44114: (145.06386300099774, -37.79410889732743)
44115: (145.07090301392947, -37.792686362393766)
44185: (145.06059289766554, -37.81088209769233)
44214: (145.0418474085917, -37.8105057301906)
44229: (145.03603329938983, -37.81460077423104)
44230: (145.08354220640572, -37.81310744832344)
44234: (144.9931210073352, -37.79985845083766)
44242: (145.1001532115157, -37.82627282634745)
44256: (145.03148485514174, -37.84407290557306)
44267: (145.0469224036555, -37.815888599661335)
44347: (145.0453798255616, -37.85094095133389)
44361: (145.05222190338756, -37.85219769137885)
44365: (145.0521115089585, -37.85522239642293)
44376: (145.05824588767115, -37.85666467269062)
44384: (145.0612619988054, -37.84651999569024)
44399: (145.0998786283856, -37.82653120070932)
44407: (145.099602506755, -37.826210214614726)
44425: (145.02586786181814, -37.824427699594594)
44426: (145.0547885144337, -37.845794735350495)
44431: (145.0453798255616, -37.85094095133389)
44432: (145.03665911358507, -37.815585102717726)
44443: (145.00725521255575, -37.811220745884526)
44454: (144.9978717746529, -37.82600369564765)
44462: (145.0601874039077, -37.83176160231358)
44467: (145.0396380024034, -37.84474647832166)
44469: (145.05632475595183, -37.83332319371972)
44477: (145.07992583371055, -37.86345264127236)
44493: (145.0458168014122, -37.84539200280442)
44501: (145.04178700531497, -37.86410676788599)
44509: (145.07990363558108, -37.86344996209806)
44512: (145.02619714915048, -37.772973394958754)
44521: (144.99103547575754, -37.811532702561195)
44524: (144.99583319964532, -37.81007128183016)
44525: (144.99733441049318, -37.80026892015613)
44530: (145.03248390993392, -37.857039369226015)
44534: (145.04896590403834, -37.824249398529915)
44543: (145.10915881496243, -37.850081002637545)
44549: (145.0913510897924, -37.87548847921273)
44556: (145.02633652848098, -37.821792197024266)
44558: (145.03535333994088, -37.80772279098328)
44559: (145.0610130369694, -37.80868188922323)
44565: (145.03082838781467, -37.79258601524591)
44569: (145.07910409590923, -37.779600443289766)
44572: (144.99454716004323, -37.81853358793061)
44573: (145.06618440208538, -37.86183228002741)
44574: (145.0599214097304, -37.83173165108233)
44575: (145.04539961137183, -37.82058459946264)
44576: (145.0322284633568, -37.83992419978004)
44579: (145.08378080647938, -37.813136249286245)
44580: (145.01679622762742, -37.8201446728423)
44584: (145.06342169534975, -37.82889590650487)
44586: (145.04024471040236, -37.858055945865054)
44591: (145.01382742213477, -37.841730898217655)
44593: (145.1021495934294, -37.85053501741454)
44595: (145.09595379220113, -37.848471399092254)
44600: (145.0347934066806, -37.82254323526761)
44608: (145.09961379636317, -37.81504098415088)
44612: (145.04744499940995, -37.771758225546606)
44619: (144.9996231211078, -37.816112400626565)
44634: (145.0547885144337, -37.845794735350495)
44644: (145.09753350087405, -37.82037070446487)
44671: (145.04055515195628, -37.84879686046435)
44678: (145.06240935344647, -37.7941590377986)
44686: (145.07718117156733, -37.84860190181736)
44687: (145.02898359715815, -37.85658098654478)
44707: (145.0457186953634, -37.848851992888434)
44712: (145.09746261444, -37.82036214847065)
44732: (145.05393733533387, -37.845903302934765)
44738: (145.09348369809615, -37.850180609214576)
44740: (145.0278251813597, -37.8139418012662)
44741: (145.02610295418245, -37.81039176886664)
44744: (145.06991949245852, -37.78396625810206)
44760: (145.05505971602432, -37.84003159575166)
44762: (145.06438472319638, -37.87027718660328)
44835: (145.0065885683406, -37.82922238925721)
44846: (145.0286296426331, -37.80771946591528)
44881: (145.0151492911185, -37.82015426246094)
44882: (145.03819440100375, -37.843458400248046)
44885: (145.03941233111772, -37.84396058052394)
44909: (145.0078392671624, -37.79344024864994)
44911: (145.0095958351421, -37.79243098735168)
44955: (145.07611494346824, -37.78073174838691)
44973: (145.0095958351421, -37.79243098735168)
45000: (145.1118422078763, -37.837579138958695)
45003: (144.99113844925117, -37.810947894659755)
45004: (145.01348976971272, -37.81183637743494)
45005: (145.00064120242828, -37.81056780660556)
45014: (145.05584802469517, -37.853564050005424)
45032: (145.0215737103464, -37.826500019407554)
45033: (145.03928563294184, -37.84500289051528)
45052: (144.99272141221772, -37.79981886392858)
45056: (145.0279684002735, -37.810363867894495)
45073: (144.99900819277806, -37.7957916272856)
45082: (145.0167943938812, -37.81981540188957)
45093: (145.05073161178223, -37.851491485658414)
45094: (145.09148228767705, -37.8760836034034)
45149: (145.0533532111222, -37.8487809982496)
45157: (145.02633248146853, -37.82181500225796)
45210: (145.08349851414593, -37.84160260036177)
45227: (145.0213749875923, -37.787795267377135)
45230: (144.98786711062314, -37.82450486427727)
45236: (145.09756351110485, -37.83590705490814)
45240: (145.08074421273787, -37.83413857387984)
45247: (145.0163269118083, -37.765055945188486)
45262: (145.05612340097932, -37.75830208517528)
45284: (145.08587693483395, -37.866080193488685)
45288: (145.01166857529805, -37.76835389541354)
45313: (145.0582738968047, -37.856735197463465)
45324: (144.99009460534288, -37.816875700902166)
45329: (144.99298129488915, -37.79984481948038)
45330: (145.0325973958491, -37.84576841186142)
45333: (144.99290665547173, -37.80506650259623)
45334: (145.0290051034683, -37.828148687874126)
45338: (145.03609196510746, -37.818651298453325)
45345: (145.0352434014134, -37.85740089620437)
45358: (145.0627608927454, -37.78392120196723)
45362: (145.02618870012327, -37.810301099997154)
45363: (145.00828560859955, -37.81950302152995)
45376: (145.02966894057633, -37.854123399887776)
45394: (145.0107455587205, -37.84130598958693)
45399: (145.00064120242828, -37.81056780660556)
45403: (144.9913173135595, -37.80990901216192)
45407: (144.9913637055226, -37.80961087265184)
45409: (145.06059289766554, -37.81088209769233)
45410: (145.03609196510746, -37.818651298453325)
45414: (145.0594185261787, -37.86002339408785)
45417: (145.04268965753815, -37.84809650974278)
45427: (145.02002832970066, -37.81659915484838)
45432: (144.99298129488915, -37.79984481948038)
45435: (144.99254510679643, -37.80723865602956)
45441: (145.02486011819985, -37.82712306455275)
45464: (144.9989760041095, -37.81578948617466)
45468: (145.0359234149556, -37.80745733823579)
45476: (145.0349429173938, -37.80734414596356)
45480: (145.02901100267837, -37.84350319129184)
45493: (145.05979151266465, -37.772875457696735)
45494: (145.0632202483811, -37.83695827215836)
45503: (144.99856469538145, -37.81853461324096)
45507: (145.03128128703494, -37.845145203190896)
45508: (145.03709831023676, -37.863518243663535)
45548: (145.04387151411484, -37.84859840436442)
45550: (145.0598120952964, -37.86001431495869)
45553: (145.01726802387023, -37.78407959427389)
45560: (145.07090360862128, -37.862372142031965)
45569: (145.0092135154947, -37.81453279505134)
45572: (145.06340910295415, -37.78534406002188)
45582: (145.09904250635628, -37.814971935515786)
45584: (145.0670850070244, -37.84717204843649)
45596: (145.0279684002735, -37.810363867894495)
45599: (145.02544042136245, -37.7771692960479)
45603: (145.02685648638405, -37.769355499747846)
45643: (145.0533532111222, -37.8487809982496)
45662: (145.0339712151506, -37.8217300288138)
45670: (145.0352434014134, -37.85740089620437)
45676: (145.03179611295613, -37.86126014627087)
45686: (144.9959841454769, -37.81041978698387)
45691: (145.00412905145052, -37.81091510194621)
45692: (145.0051183268309, -37.81101179577386)
45694: (145.01945320186476, -37.8126365793388)
45695: (145.00828560859955, -37.81950302152995)
45700: (145.03634421036224, -37.809816352615805)
45708: (144.99604006045223, -37.81009300307469)
45711: (144.9913446081282, -37.82493285225469)
45712: (144.98844240373464, -37.809801378804586)
45716: (145.02358379396273, -37.84283706850994)
45741: (145.04883210232327, -37.8245734978763)
45770: (145.05073161178223, -37.851491485658414)
45773: (145.05715335749883, -37.82897269366457)
45775: (145.05799530228745, -37.86006037266172)
45778: (145.05023369917444, -37.85925900989351)
45782: (145.0594443027775, -37.83366420339777)
45783: (145.0892147645509, -37.79327793765312)
45788: (145.0968345959114, -37.82589911184403)
45790: (145.0399178427027, -37.84319319981852)
45792: (145.0547885144337, -37.845794735350495)
45796: (145.04391283511328, -37.84874721498363)
45801: (145.05267546566844, -37.85368997348613)
45808: (145.0563545995776, -37.83132987584123)
45811: (145.0563229794948, -37.83333270007327)
45820: (145.05948269899147, -37.86002235321018)
45855: (145.05765189593635, -37.82531650555282)
45862: (145.05097301180183, -37.845341937397336)
45864: (145.09276765318444, -37.86609289853937)
45879: (145.05908890362284, -37.86003285493023)
45885: (145.0342249090943, -37.766950563343855)
45903: (145.02025761944742, -37.766258201258125)
45906: (145.099315574762, -37.81536199789475)
45927: (145.0828500613713, -37.7787390463078)
45932: (145.08283450157913, -37.803449902786845)
45954: (145.03258487412486, -37.83792230011506)
45957: (145.03609196510746, -37.818651298453325)
45961: (145.06202967231215, -37.78416892914629)
45966: (145.0582202765655, -37.866273812178875)
45969: (145.02894430032663, -37.85148069511708)
45971: (145.08930700210794, -37.81938979868447)
45977: (145.0279684002735, -37.810363867894495)
45984: (145.0095958351421, -37.79243098735168)
45985: (145.00978130403942, -37.8269886761351)
45989: (145.06496271019023, -37.829074263978335)
45993: (145.03179611295613, -37.86126014627087)
45998: (145.03201839509973, -37.841102495240555)
41022: (145.0093024000336, -37.78402717242757)
41028: (145.08886879428255, -37.876102576184266)
41033: (145.02544042136245, -37.7771692960479)
41037: (145.0378350120035, -37.76733784611703)
41038: (145.02390310987596, -37.765857250986926)
41044: (145.03316021240684, -37.8223528385522)
41046: (145.09536111070233, -37.85186820184825)
41047: (145.05946464478575, -37.867830373317936)
41048: (145.02924321546993, -37.76642444141493)
41049: (145.01738019174675, -37.7833993653578)
41050: (145.01986718929493, -37.76859669686527)
41052: (144.99793290780664, -37.800327425493926)
41073: (145.0287597392118, -37.79140116586759)
41093: (145.0818570101245, -37.77922871042807)
41106: (145.0640759974104, -37.77764489710994)
41121: (145.02633539486754, -37.82179859438305)
41144: (145.04667836025467, -37.792379960329335)
41161: (145.08218327257129, -37.877748247577685)
41191: (145.00959454903972, -37.81243238850652)
41195: (145.0851796614812, -37.877015113517366)
41312: (145.10228785763437, -37.815643786066445)
41346: (145.040076300507, -37.82317519840654)
41354: (145.1079105069312, -37.81604392620486)
41356: (145.10429640380295, -37.81561220695431)
41399: (145.0308680997371, -37.82208559131284)
41411: (145.01175204894804, -37.767714486481424)
41427: (144.9895635403543, -37.82033809170786)
41438: (145.0163269118083, -37.765055945188486)
41457: (145.09214334268677, -37.872691200020114)
41462: (145.02753920108597, -37.79178435564318)
41510: (144.99900819277806, -37.7957916272856)
41521: (145.05541151340879, -37.83818699814184)
41552: (144.99224841411524, -37.816525531247045)
41557: (145.10429640380295, -37.81561220695431)
41560: (145.0579855309256, -37.863109999634105)
41586: (145.01219276767216, -37.82988724803866)
41600: (145.1155833842114, -37.82740439099963)
41627: (145.0101809265778, -37.77933920313869)
41630: (145.01166857529805, -37.76835389541354)
41698: (145.01383979578995, -37.84167461170946)
41820: (145.01074210479192, -37.841305503359294)
41874: (145.10512702175484, -37.8155203005468)
41911: (145.00254487372885, -37.78480684836168)
41913: (144.9896457107582, -37.822869651622966)
41995: (145.022924697563, -37.81306040267525)
46005: (145.0660772011292, -37.85197990773679)
46010: (144.99288667310284, -37.800441102002715)
46016: (145.05240439702558, -37.85361039959895)
46022: (144.99043152417127, -37.81496250115144)
46028: (145.05593261228216, -37.827907621177935)
46032: (145.03322560240835, -37.83551660097427)
46036: (145.03183680854983, -37.83318604495588)
46051: (145.0154223019509, -37.771291177317046)
46058: (145.02845360142476, -37.80743018550456)
46062: (144.9913125614403, -37.809952800702405)
46080: (145.09205765165612, -37.87059321066647)
46093: (145.03423669805267, -37.86314817593856)
46094: (145.01670383122888, -37.803672447113726)
46126: (145.0599214097304, -37.83173165108233)
46127: (145.0505382983558, -37.86354739662358)
46143: (145.09811587126504, -37.83648229632372)
46147: (145.05881189579446, -37.86004046010582)
46161: (145.02143660963893, -37.82095315049155)
46205: (145.0308680997371, -37.82208559131284)
46210: (145.03591230770706, -37.81961300127312)
46226: (145.0670850070244, -37.84717204843649)
46233: (145.02548219629193, -37.78821185095752)
46240: (145.01986718929493, -37.76859669686527)
46268: (145.067248789943, -37.765254698541845)
46270: (145.02390310987596, -37.765857250986926)
46341: (145.03678450854235, -37.80755673771128)
46347: (144.99000559611153, -37.81755399569598)
46366: (144.99113844925117, -37.810947894659755)
46387: (145.03140045149007, -37.84451750457527)
46388: (145.02002832970066, -37.81659915484838)
46389: (145.03288282600468, -37.839517331375056)
46390: (145.03478251367963, -37.82567480102263)
46392: (145.03478251367963, -37.82567480102263)
46393: (144.99339291746844, -37.82517622550255)
46410: (145.00064120242828, -37.81056780660556)
46414: (145.02081460220225, -37.76295929997273)
46427: (145.02077624603376, -37.763185688691216)
46443: (144.99813191088532, -37.81031114231562)
46455: (145.0522207375817, -37.83407068742926)
46492: (145.09263637444803, -37.86733340328678)
46508: (145.0539573385587, -37.852270345669446)
46577: (145.0922831687156, -37.79229163864435)
46594: (145.03423669805267, -37.86314817593856)
46660: (145.02240330001743, -37.82656550524388)
46684: (145.06472410011793, -37.78743140546676)
46692: (145.0031443975876, -37.78182497661346)
46695: (145.06323365188248, -37.79711570749643)
46703: (144.99160946833453, -37.80986597387589)
46708: (145.02390310987596, -37.765857250986926)
46747: (145.03109111755472, -37.80689710805681)
46758: (145.01945320186476, -37.8126365793388)
46762: (145.02618870012327, -37.810301099997154)
46786: (145.06440940416547, -37.78473457588132)
46788: (145.02154380256087, -37.84258797587093)
46801: (145.03287702446815, -37.836265298545314)
46807: (145.03258487412486, -37.83792230011506)
46814: (145.0458168014122, -37.84539200280442)
46820: (145.00994119186515, -37.8114225768392)
46822: (145.01211777798352, -37.83155764284296)
46823: (145.01869502685042, -37.79547708238338)
46834: (145.0539008234819, -37.85397957521087)
46837: (145.05240439702558, -37.85361039959895)
46838: (145.02032419563915, -37.79097700083861)
46840: (145.0539008234819, -37.85397957521087)
46842: (145.0539008234819, -37.85397957521087)
46843: (145.02391329403883, -37.81317957484131)
46845: (145.0660772011292, -37.85197990773679)
46853: (145.05426035637555, -37.85470455628984)
46860: (145.0526872624966, -37.853627403612265)
46865: (145.05906029353645, -37.86128819565265)
46894: (145.02483369686962, -37.77900942746904)
46901: (145.09198139598843, -37.82531729716314)
46904: (145.04387151411484, -37.84859840436442)
46907: (145.09162440702943, -37.835222725085096)
46916: (145.0163269118083, -37.765055945188486)
46938: (144.99177374180573, -37.80715928999033)
46943: (144.99009460534288, -37.816875700902166)
46980: (145.0592667228003, -37.86005182316705)
46987: (145.01383979578995, -37.84167461170946)
46995: (145.01539580046642, -37.81214321056044)
47014: (145.03183680854983, -37.83318604495588)
47022: (145.02219128159496, -37.84662729648602)
47031: (145.02753920108597, -37.79178435564318)
47077: (145.01275045316714, -37.82992059910847)
47087: (145.10975540501644, -37.811874609675456)
47116: (145.0108040477281, -37.77581169076611)
47167: (145.0299625678201, -37.85220369695696)
47171: (145.01838901036228, -37.842208353385566)
47183: (145.08077119491165, -37.81277340574645)
47219: (145.10096959111024, -37.81877960218192)
47246: (145.03609196510746, -37.818651298453325)
47267: (145.01383979578995, -37.84167461170946)
47269: (145.01206249190415, -37.784215040630095)
47292: (145.08271582941478, -37.84628309943984)
47300: (145.0566450030928, -37.8098872885646)
47305: (145.0110823057544, -37.775410495868734)
47387: (145.0287597392118, -37.79140116586759)
47428: (145.0612284071952, -37.80755460209825)
47434: (145.05782006649517, -37.855743807117626)
47438: (145.03565047496144, -37.80617589925004)
47440: (145.0826908140017, -37.8058424038399)
47456: (145.00323439622665, -37.8008383801244)
47499: (145.0110823057544, -37.775410495868734)
47527: (145.06839369669134, -37.8112859975379)
47535: (145.10429640380295, -37.81561220695431)
47543: (145.0839489684083, -37.78153000309525)
47547: (145.1103971957808, -37.813885335182526)
47578: (145.0272351022753, -37.84329146847692)
47602: (145.03287702446815, -37.836265298545314)
47609: (145.03478251367963, -37.82567480102263)
47672: (145.08126419861512, -37.81326239970808)
47673: (144.9893843618515, -37.8214063036458)
47683: (145.04007815810232, -37.845016711068176)
47696: (145.00630358548847, -37.836912270592926)
47738: (145.03609196510746, -37.818651298453325)
47740: (145.03472208516916, -37.818761156416016)
47750: (145.03079484752072, -37.84770770519429)
47757: (144.99619771390397, -37.81144734563364)
47768: (145.03634421036224, -37.809816352615805)
47771: (144.99197838869568, -37.805913499314634)
47838: (145.01510123718447, -37.80522874523617)
47849: (144.99523220334754, -37.81134227195762)
47863: (145.10096959111024, -37.81877960218192)
47878: (145.02953249762302, -37.85155807305868)
47938: (144.99197838869568, -37.805913499314634)
47960: (145.0521552610304, -37.85501249209828)
47972: (145.07982335377463, -37.78024503209642)
47975: (145.01586398681283, -37.82752591387028)
47984: (145.0347979117533, -37.81809703238567)
47988: (145.03235351125463, -37.81417062014973)
47994: (145.02574822447414, -37.85106031831134)
43017: (145.0954330152009, -37.85338683548191)
43019: (145.0397060094764, -37.86385454943238)
43020: (145.06084272522244, -37.83486327908152)
43030: (145.00885380448503, -37.81956238403346)
43032: (144.99750251450166, -37.82563815289226)
43036: (145.0321915124667, -37.82850983385533)
43044: (145.02483369686962, -37.77900942746904)
43046: (145.00845510841083, -37.84103575743259)
43062: (145.09116306706983, -37.87785210140856)
43064: (145.00823951519175, -37.81979479624335)
43072: (145.0950616877638, -37.85362090083718)
43081: (145.0318436027629, -37.78063468373229)
43084: (144.99294694595883, -37.80008399045868)
43085: (145.0452559021862, -37.80158579019079)
43090: (145.0457186953634, -37.848851992888434)
43105: (145.04178700531497, -37.86410676788599)
43110: (145.02736820532908, -37.79057810071863)
43133: (145.0612619988054, -37.84651999569024)
43150: (144.99975569737333, -37.79531706852898)
43175: (145.0821846702752, -37.779088053761726)
43217: (145.03115579781127, -37.83975788006792)
43251: (145.02753920108597, -37.79178435564318)
43261: (145.07026348787326, -37.79355670214386)
43267: (145.05982319410043, -37.81590540503637)
43279: (145.0511535107518, -37.824519452970975)
43286: (145.06702265081043, -37.875199015104485)
43320: (145.09166039530783, -37.78130049148872)
43348: (145.037095009722, -37.83374942420725)
43391: (145.05361561604795, -37.84566026019777)
43394: (145.08862801524063, -37.82491566751841)
43404: (144.9944042998613, -37.79998349659369)
43405: (145.00996470058558, -37.79231260029064)
43411: (145.0177044166439, -37.82052805377732)
43423: (145.02890079465206, -37.80765220383014)
43432: (145.06382741800283, -37.78563057722504)
43434: (145.0476661538137, -37.830483386848485)
43438: (145.05267546566844, -37.85368997348613)
43445: (145.00377827801853, -37.819173796584074)
43446: (145.02305579862266, -37.792914675112094)
43453: (145.00179489582402, -37.8261129833564)
43462: (145.1138109032993, -37.82782706798466)
43480: (145.03951191343177, -37.844735041240014)
43499: (145.06438472319638, -37.87027718660328)
43500: (145.0594443027775, -37.83366420339777)
43505: (145.09723577919445, -37.84135700072103)
43514: (145.05117261669525, -37.85273015962025)
43561: (145.05577271245875, -37.835282425711554)
43568: (145.0843499098536, -37.84911112185426)
43586: (145.0737590851554, -37.87714834790874)
43587: (145.02943354970742, -37.807292527559326)
43589: (145.03569350620958, -37.76710712926169)
43634: (145.06446992842783, -37.77709998451492)
43641: (145.04492952963622, -37.845732003269454)
43709: (145.0065885683406, -37.82922238925721)
43712: (145.04277408681472, -37.85015359535287)
43717: (145.01074231343517, -37.8289581958875)
43725: (145.06884450994437, -37.8473706581007)
43733: (145.09338480625323, -37.85016973913497)
43736: (145.04831070434355, -37.79117090283356)
43785: (145.0955580437967, -37.85070238875264)
43806: (145.1171401140886, -37.828214024824)
43807: (145.0821846702752, -37.779088053761726)
43838: (145.07912768946716, -37.78057977940222)
43955: (145.02953249762302, -37.85155807305868)
43967: (145.0786006504356, -37.7810933001371)
43971: (145.08246218005192, -37.77894067304809)
48007: (145.09932535619595, -37.81531219129113)
48121: (145.02479900390898, -37.781911204365485)
48176: (145.0399178427027, -37.84319319981852)
48184: (144.98862451574956, -37.824600940041165)
48209: (145.06240935344647, -37.7941590377986)
48210: (145.0932527087369, -37.83541123004933)
48222: (145.0611421452337, -37.760614002987936)
48236: (145.01897300384772, -37.771682503776354)
48252: (144.99001275139713, -37.817554996404965)
48263: (145.05612340097932, -37.75830208517528)
48280: (145.00636002108095, -37.832004196962046)
48281: (145.0798454823036, -37.7800760676297)
48325: (145.0544547252988, -37.85249657589034)
48334: (145.0457186953634, -37.848851992888434)
48364: (145.05612340097932, -37.75830208517528)
48370: (145.01219276767216, -37.82988724803866)
48381: (145.0758690821268, -37.78156328138501)
48384: (145.07858686173, -37.78123940004191)
48390: (145.0547885144337, -37.845794735350495)
48394: (145.06031410011744, -37.81032829078795)
48399: (145.04449490605168, -37.84859997692818)
48401: (144.99001275139713, -37.817554996404965)
48413: (145.04426229940256, -37.848552094136494)
48422: (145.0092135154947, -37.81453279505134)
48426: (145.0003954080339, -37.810542939912274)
48430: (145.06216392872324, -37.836007182876365)
48470: (145.05777761563985, -37.81002344017381)
48477: (145.0526976441483, -37.853572348607855)
48515: (145.0143498106039, -37.841734332766094)
48518: (144.98909030713844, -37.823118458877126)
48528: (145.05271322829364, -37.852245445371175)
48531: (145.03947385171193, -37.84443204088769)
48560: (145.0922297998961, -37.86571228634595)
48561: (145.1061998511252, -37.818152782826495)
48569: (145.01706929703786, -37.82761290215964)
48571: (144.98989617704993, -37.824754701413305)
48595: (145.05397246429845, -37.789513264679904)
48622: (145.0192896185775, -37.772052898613474)
48730: (145.00064120242828, -37.81056780660556)
48749: (145.0611421452337, -37.760614002987936)
48755: (145.08816324223065, -37.87830847085129)
48784: (145.06250141094887, -37.793208350022326)
48790: (144.98561900534588, -37.81642860265131)
48796: (145.0520104289272, -37.8519872398509)
48804: (145.04382800934948, -37.84830857135888)
48808: (145.05212562021183, -37.84672829480429)
48860: (145.02579221048072, -37.76605795869457)
48861: (145.0852928060851, -37.834486339248315)
48876: (145.05546540569892, -37.75822863343452)
48937: (144.98848360988447, -37.81096515775079)
48940: (145.0310961875505, -37.806688893018304)
48988: (145.0260017011387, -37.82151921253028)
49024: (145.04994022003575, -37.799124842514814)
49055: (145.05603186497518, -37.76068067970668)
49064: (145.04524400682357, -37.80853313226086)
49078: (145.05863333841742, -37.8329729698192)
49119: (145.0910239001163, -37.82520249186606)
49139: (145.0067421016588, -37.82664976715612)
49141: (145.0594443027775, -37.83366420339777)
49160: (145.04400787716145, -37.84877715615904)
49167: (145.0058327629112, -37.816025898279285)
49176: (145.03819440100375, -37.843458400248046)
49203: (145.04387151411484, -37.84859840436442)
49205: (145.04387151411484, -37.84859840436442)
49215: (145.01867780534178, -37.795444297265696)
49218: (145.03819440100375, -37.843458400248046)
49243: (145.01010141502235, -37.84122915469318)
49268: (145.03583331037865, -37.857478161504766)
49281: (145.05791480393475, -37.82130869963623)
49306: (145.04387151411484, -37.84859840436442)
49330: (145.05418290190016, -37.856158795928415)
49345: (145.04387151411484, -37.84859840436442)
49376: (145.05204490803072, -37.859475025014014)
49379: (145.08082369374898, -37.81558109888339)
49381: (145.03819440100375, -37.843458400248046)
49383: (145.0525745902353, -37.85250970340029)
49386: (145.05018363578122, -37.86542229711414)
49392: (145.05442389929553, -37.8457538790136)
49398: (145.03947385171193, -37.84443204088769)
49404: (145.0611421452337, -37.760614002987936)
49469: (145.05014368105887, -37.790642427317)
49478: (145.0457186953634, -37.848851992888434)
49479: (144.99830275346756, -37.815715190789504)
49486: (145.05023369917444, -37.85925900989351)
49493: (145.0543717096606, -37.85298967110256)
49495: (144.98838129433784, -37.8272196997586)
49530: (145.040603495855, -37.84486098717328)
49549: (145.0365217848248, -37.848361003249)
49557: (145.02753920108597, -37.79178435564318)
49599: (145.10360400415027, -37.82666507583616)
49605: (145.04972199718495, -37.75578689578269)
49676: (145.0758690821268, -37.78156328138501)
49698: (145.0853723049796, -37.834495599040494)
49720: (144.98909700860264, -37.823119396527005)
49721: (145.03095410232734, -37.84371791721032)
49732: (145.04577404742474, -37.84869199180575)
49736: (145.07667409575694, -37.84823041457015)
49749: (145.0358127065032, -37.85747546468856)
49755: (145.05258880638834, -37.852396902264154)
49881: (145.01501579732235, -37.83083179580123)
49895: (144.9997555951832, -37.79531707753892)
49900: (144.9970360745132, -37.83067150091164)
49905: (145.0524858198359, -37.85306230117006)
49906: (145.0287597392118, -37.79140116586759)
49916: (145.03974561371768, -37.85019012613716)
49956: (145.0396380024034, -37.84474647832166)
49971: (145.0498435983208, -37.86506649568374)
49977: (145.0521552610304, -37.85501249209828)
49988: (144.99645428982632, -37.83537310429157)
50029: (145.09876612115144, -37.850785711025146)
50033: (145.0606177515094, -37.86928597542372)
50035: (145.04024471040236, -37.858055945865054)
50068: (145.04431211103932, -37.82367592709265)
50072: (145.04744409851767, -37.83029270647264)
50074: (145.1021027059765, -37.8505399857182)
50078: (145.00419599438857, -37.82062937861952)
50090: (145.0251340866811, -37.782161797338354)
50121: (144.99565850270884, -37.82543159116355)
50122: (144.99432329829415, -37.81803349401802)
50130: (145.00693531178447, -37.82667075844632)
50238: (145.02586786181814, -37.824427699594594)
50254: (145.04060577271568, -37.77249831104567)
50266: (145.00387321534615, -37.81088991836343)
50273: (145.10429640380295, -37.81561220695431)
50297: (145.1136930025303, -37.82221267434884)
50310: (145.01010141502235, -37.84122915469318)
50328: (144.9980244084944, -37.81029992307277)
50330: (145.04390005582312, -37.84847973338388)
50370: (145.0826908140017, -37.8058424038399)
50448: (145.09537271037127, -37.85036474564504)
50467: (145.0299625678201, -37.85220369695696)
50476: (145.08113280408543, -37.84872881392482)
50489: (145.02532381715952, -37.8214421506632)
50526: (145.09198139598843, -37.82531729716314)
50533: (145.09128568360833, -37.875504656504766)
50571: (145.0921772244742, -37.872132402829074)
50577: (145.04099823457435, -37.84660308384363)
50609: (145.03923061058242, -37.84288880051478)
50616: (145.0389654993141, -37.84720477643777)
50622: (145.11088067765033, -37.83780666749422)
50696: (145.0621135032985, -37.80074289456433)
50698: (145.06247092703046, -37.80105089926565)
50699: (145.08864361323273, -37.824917539090286)
50767: (145.0781826319542, -37.7797628611722)
50770: (145.00822887905187, -37.8198539027126)
50779: (144.9978717746529, -37.82600369564765)
50801: (145.0952483911333, -37.85253550158771)
50841: (145.09198139598843, -37.82531729716314)
50850: (145.10605971628496, -37.81582285699054)
50883: (145.0624132065063, -37.84664892934965)
50887: (145.06849536683367, -37.847643398809936)
50891: (145.0305075195923, -37.79241067916903)
50899: (144.9930835029481, -37.82513961845614)
50917: (145.05185262048943, -37.85192216653402)
50920: (145.0539008234819, -37.85397957521087)
50926: (145.05014088130284, -37.790991535021845)
50958: (145.01065511742553, -37.8416750987982)
52012: (144.99177374180573, -37.80715928999033)
52015: (145.0579855309256, -37.863109999634105)
52016: (145.11275416355187, -37.8287314976212)
52020: (145.0544547252988, -37.85249657589034)
52039: (145.0396380024034, -37.84474647832166)
52041: (144.98989617704993, -37.824754701413305)
52043: (145.0457186953634, -37.848851992888434)
52044: (144.98838129433784, -37.8272196997586)
52060: (145.098864314412, -37.814950521415696)
52078: (145.10939861467423, -37.84429545895648)
52120: (144.9888435332929, -37.824628801509846)
52124: (145.05269242500432, -37.853600002261274)
52134: (145.04387151411484, -37.84859840436442)
52138: (145.0406220968298, -37.84486380999759)
52141: (145.05241288877437, -37.853566220385154)
52145: (145.05190542399765, -37.85453276071763)
52164: (144.9984809947321, -37.83453895054869)
52167: (145.04674161443688, -37.85378374542198)
52179: (145.07863798635412, -37.780273395232776)
52189: (145.00695290173937, -37.81119118377562)
52226: (145.03478251367963, -37.82567480102263)
52298: (144.99197838869568, -37.805913499314634)
52335: (145.05854589609714, -37.821643394859926)
52373: (145.0163269118083, -37.765055945188486)
52380: (145.03115579781127, -37.83975788006792)
